label,message,feat_char_count,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_contains_bangla,feat_bangla_ratio,feat_contains_english,feat_is_code_mixed,feat_has_url,feat_url_count,feat_has_url_shortener,feat_has_phone,feat_phone_count,feat_urgency_word_count,feat_has_urgency,feat_scam_indicator_count,feat_has_scam_indicator,feat_action_word_count,feat_has_action,feat_exclamation_count,feat_question_count,feat_all_caps_words,feat_digit_count,feat_digit_ratio,feat_mentions_bkash,feat_mentions_nagad,feat_mentions_rocket,feat_mentions_dbbl,feat_mentions_otp,feat_mentions_pin,feat_has_spelling_error,feat_readability_score
ham,Your parcel #<US_DRIVER_LICENSE> is ready for pickup at the post office.,72,11,1,5.636363636363637,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Urgent: Your loan approval is pending. Submit documents to proceed.,67,10,2,5.8,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your cab driver will arrive in <DATE_TIME>. Please be ready,59,10,2,5.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,"Get rich quick! Invest BDT 20,000 in crypto mining and earn huge profits.",73,13,2,4.6923076923076925,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,1,0,1,5,0.0684931506849315,False,False,False,False,False,False,False,0
ham,Thank you for registering for the webinar. We will email the link soon.,71,13,2,4.538461538461538,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your electricity meter reading is due. Please pay your bill of BDT 2500.,72,13,2,4.615384615384615,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.05555555555555555,False,False,False,False,False,False,False,0
scam,Last chance: Claim your cashback by verifying your account details now.,71,11,1,5.545454545454546,False,0.0,True,False,False,0,False,False,0,2,True,3,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your BDT 4000 electricity bill has been paid. Thank you for your payment.,73,13,2,4.6923076923076925,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.0547945205479452,False,False,False,False,False,False,False,0
ham,Alert: Suspicious account activity detected. Verify your info immediately.,74,9,2,7.333333333333333,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! You are selected for a free smartphone giveaway. Reply YES.,76,11,3,6.0,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Your <DATE_TIME> mobile recharge of BDT 600 was successful.,59,9,1,5.666666666666667,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,3,0.05084745762711865,False,False,False,False,False,False,False,0
scam,Urgent! Your login was from an unknown device. Confirm your identity now.,73,12,3,5.166666666666667,False,0.0,True,False,False,0,False,False,0,2,True,1,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your food delivery order has arrived. Enjoy your meal!,54,9,2,5.111111111111111,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Double your money with our new investment plan. Call us <DATE_TIME>,67,11,2,5.181818181818182,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Urgent! Verify your bank details to prevent account suspension.,63,9,2,6.111111111111111,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"Claim your prize worth BDT 10,000 by replying",45,8,1,4.75,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,0,0,1,5,0.1111111111111111,False,False,False,False,False,False,False,0
ham,Your recent payment of BDT 1500 was successful,46,8,1,4.875,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.08695652173913043,False,False,False,False,False,False,False,0
ham,Your parcel #<US_DRIVER_LICENSE> is out for delivery.,53,7,1,6.714285714285714,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Your electricity bill of BDT 800 is due <DATE_TIME>.,52,9,1,4.888888888888889,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,3,0.057692307692307696,False,False,False,False,False,False,False,0
scam,"Immediate notice: Unauthorized transaction detected, act now!",61,7,1,7.857142857142857,False,0.0,True,False,False,0,False,False,0,2,True,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,You have won a free luxury watch. Reply to claim now.,53,11,2,3.909090909090909,False,0.0,True,False,False,0,False,False,0,1,True,3,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your mobile recharge of BDT 300 was successful.,47,8,1,5.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,3,0.06382978723404255,False,False,False,False,False,False,False,0
ham,Reminder: Doctor’s appointment <DATE_TIME> at <DATE_TIME>,57,6,1,8.666666666666666,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
ham,Thank you for your recent bank deposit of BDT 5000.,51,10,1,4.2,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.0784313725490196,False,False,False,False,False,False,False,0
scam,"Claim your government grant of BDT 12,000 now.",46,8,1,4.875,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,1,5,0.10869565217391304,False,False,False,False,False,False,False,0
scam,"Alert! Suspicious login attempt detected, verify your account.",62,8,2,6.875,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your cab driver will arrive in <DATE_TIME>.,43,7,1,5.285714285714286,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Your online subscription has been renewed. Thank you!,53,8,2,5.75,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,You have a new message from the lottery office. Claim winnings.,63,11,2,4.818181818181818,False,0.0,True,False,False,0,False,False,0,0,False,2,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your credit card has been temporarily blocked. Confirm details.,63,9,2,6.111111111111111,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! You are selected for exclusive cashback offer.,63,8,2,7.0,False,0.0,True,False,False,0,False,False,0,0,False,2,True,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your electricity payment of BDT 2200 was successful.,52,8,1,5.625,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.07692307692307693,False,False,False,False,False,False,False,0
ham,Your order #5678 has been processed and shipped.,48,8,1,5.125,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,4,0.08333333333333333,False,False,False,False,False,False,False,0
ham,Payment reminder: Your internet bill of BDT 1200 is due.,56,10,1,4.7,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.07142857142857142,False,False,False,False,False,False,False,0
scam,Alert: Suspicious debit card transaction of BDT 5000 detected. Verify immediately.,82,11,2,6.545454545454546,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,1,4,0.04878048780487805,False,False,False,False,False,False,False,0
scam,You won a free vacation to the <LOCATION>! Reply YES to claim your prize.,73,14,2,4.285714285714286,False,0.0,True,False,False,0,False,False,0,0,False,4,True,1,True,1,0,2,0,0.0,False,False,False,False,False,False,False,0
ham,Your electricity bill payment of BDT 3200 was successful.,57,9,1,5.444444444444445,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.07017543859649122,False,False,False,False,False,False,False,0
ham,Your package #<US_DRIVER_LICENSE> is out for delivery. Track it using our app.,78,12,2,5.583333333333333,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Reminder: Doctor appointment scheduled for <DATE_TIME> at <DATE_TIME>.,70,8,1,7.875,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
scam,Urgent: Your bank account has been locked due to suspicious activity. Verify now.,81,13,2,5.3076923076923075,False,0.0,True,False,False,0,False,False,0,2,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"Claim your cash reward of BDT 10,000 now. Send your bank details to proceed.",76,14,2,4.5,False,0.0,True,False,False,0,False,False,0,1,True,2,True,1,True,0,0,1,5,0.06578947368421052,False,False,False,False,False,False,False,0
ham,Your mobile recharge of BDT 300 was successful.,47,8,1,5.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,3,0.06382978723404255,False,False,False,False,False,False,False,0
ham,Your Uber ride has been confirmed for <DATE_TIME>.,50,8,1,5.375,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Payment of BDT 5000 received. Thank you for your timely payment.,64,11,2,4.909090909090909,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.0625,False,False,False,False,False,False,False,0
scam,Last chance to update your payment info or your subscription will be suspended.,79,13,1,5.153846153846154,False,0.0,True,False,False,0,False,False,0,1,True,1,True,2,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! You have been pre-approved for a loan. Apply now to get instant approval.,90,14,3,5.5,False,0.0,True,False,False,0,False,False,0,2,True,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your recent grocery order #78345 has been delivered. Enjoy your purchase!,73,11,2,5.7272727272727275,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,5,0.0684931506849315,False,False,False,False,False,False,False,0
ham,Your Netflix subscription has been renewed. Thank you for staying with us.,74,12,2,5.25,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Alert: Unrecognized login attempt detected on your email. Secure your account now.,82,12,2,5.916666666666667,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,"You've received BDT 1,000 cashback from your last purchase",58,9,1,5.555555555555555,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,1,4,0.06896551724137931,False,False,False,False,False,False,False,0
scam,Please verify your social security number to claim your government grant.,73,11,1,5.7272727272727275,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your cab driver is on the way and will arrive in <DATE_TIME>.,61,12,1,4.166666666666667,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Verify your Apple ID to prevent permanent lockout. Ignore if you did not request.,81,14,2,4.857142857142857,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Thank you for your donation of BDT 500. Your generosity is appreciated.,71,12,2,5.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,3,0.04225352112676056,False,False,False,False,False,False,False,0
ham,Let's meet at the cafe <DATE_TIME>?,35,6,1,5.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,1,1,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your cashback reward #10 now! Limited time offer.,55,9,2,5.222222222222222,False,0.0,True,False,False,0,False,False,0,2,True,4,True,0,False,1,0,0,2,0.03636363636363636,False,False,False,False,False,False,False,0
scam,আপনার বিকাশে 350 টাকা জিতেছেন! তথ্য নিশ্চিত করতে এখনই লিঙ্কে যান।,65,11,2,5.0,True,1.5625,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,3,0.046153846153846156,True,False,False,False,False,False,False,0
scam,Congratulations! You won a free iPhone. Claim now at <URL>,58,10,3,4.9,False,0.0,True,False,False,0,False,False,0,1,True,3,True,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Don't forget to bring the documents for <DATE_TIME>'s meeting,61,9,1,5.888888888888889,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Limited offer! Get 50% cashback on your next payment. Click here,64,11,3,4.909090909090909,False,0.0,True,False,False,0,False,False,0,1,True,3,True,2,True,1,0,0,2,0.03125,False,False,False,False,False,False,False,0
scam,আপনার নাম্বারটি নির্বাচিত হয়েছে লটারি জেতার জন্য। লিঙ্কে যাচাই করুন।,69,10,2,6.0,True,1.6571428571428573,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Can you send me your notes for <DATE_TIME>'s class?,51,9,1,4.777777777777778,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,1,0,0,0.0,False,False,False,False,False,False,False,0
scam,Win ₹5000 instantly! Verify your account at <URL>,49,8,2,5.25,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,1,0,1,4,0.08163265306122448,False,False,False,False,False,False,False,0
scam,Alert: Unusual withdrawal of BDT 4500 from your account. Verify now to avoid loss.,82,14,2,4.928571428571429,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,1,4,0.04878048780487805,False,False,False,False,False,False,False,0
scam,"Congratulations! You have won a BDT 20,000 shopping voucher. Reply to claim your prize.",87,14,3,5.285714285714286,False,0.0,True,False,False,0,False,False,0,0,False,4,True,1,True,1,0,1,5,0.05747126436781609,False,False,False,False,False,True,False,0
ham,Your water bill of BDT 1200 has been paid successfully.,55,10,1,4.6,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.07272727272727272,False,False,False,False,False,False,False,0
ham,Your parcel #<US_DRIVER_LICENSE> will be delivered <DATE_TIME>. Track live through our app,90,12,2,6.583333333333333,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
ham,Reminder: Your flight booking to <LOCATION> is scheduled for <DATE_TIME> at <DATE_TIME>.,88,12,1,6.416666666666667,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,3,0,0.0,False,False,False,False,False,False,False,0
scam,Important: Your bank account is locked due to suspicious activity. Verify your identity now.,92,14,2,5.642857142857143,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"Claim instant loan approval up to BDT 50,000. Send your documents to proceed.",77,13,2,5.0,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,1,5,0.06493506493506493,False,False,False,False,False,False,False,0
ham,Your mobile recharge of BDT 350 was processed successfully.,59,9,1,5.666666666666667,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,3,0.05084745762711865,False,False,False,False,False,False,False,0
ham,Your hotel booking confirmation #12345 for <DATE_TIME> in <LOCATION>.,69,9,1,6.777777777777778,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,2,5,0.07246376811594203,False,False,False,False,False,False,False,0
ham,Payment of BDT 3800 received. Thank you for your payment to ABC Store,69,13,2,4.384615384615385,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,2,4,0.057971014492753624,False,False,False,False,False,False,False,0
scam,Final notice: Update your billing info or your mobile service will be suspended.,80,13,1,5.230769230769231,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! You’re pre-qualified for a credit card with a $5000 limit. Apply now.,86,13,3,5.6923076923076925,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,1,0,0,4,0.046511627906976744,False,False,False,False,False,False,False,0
ham,Your online shopping order #78654 is confirmed and will be delivered soon.,74,12,1,5.25,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,0,0,0,5,0.06756756756756757,False,False,False,False,False,True,False,0
ham,Your subscription to Sports Daily renewed successfully. Enjoy your exclusive content!,85,11,2,6.818181818181818,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Alert: Suspicious login attempt on your email account. Secure it immediately.,77,11,2,6.090909090909091,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,You’ve earned BDT 1500 cashback on your last grocery purchase.,62,10,1,5.3,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,1,4,0.06451612903225806,False,False,False,False,False,False,False,0
scam,"Claim your government relief fund of BDT 30,000. Submit your documents <DATE_TIME>.",83,12,2,6.0,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,2,5,0.060240963855421686,False,False,False,False,False,False,False,0
ham,"Your taxi will arrive in <DATE_TIME>. Driver: Saiful, Car: Blue Toyota.",71,11,2,5.545454545454546,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Your Apple ID has been temporarily disabled. Verify now to avoid permanent lockout,82,13,2,5.384615384615385,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Thank you for your charitable donation of BDT 1000. Your kindness is appreciated.,81,13,2,5.3076923076923075,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.04938271604938271,False,False,False,False,False,False,False,0
scam,Urgent payment required: Your credit card bill of BDT 7000 is overdue. Pay now to avoid fees,92,17,2,4.470588235294118,False,0.0,True,False,False,0,False,False,0,2,True,0,False,1,True,0,0,1,4,0.043478260869565216,False,False,False,False,False,False,False,0
scam,"অভিনন্দন! আপনি ২০,০০০ টাকার ভাউচার জিতেছেন। আপনার <PERSON> পেতে “YES” রিপ্লাই করুন।",83,12,3,6.0,True,1.3095238095238095,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,5,0.060240963855421686,False,False,False,False,False,False,False,0
ham,আপনার বিদ্যুতের বিল ৩১৫০ টাকা সফলভাবে পরিশোধ হয়েছে। ধন্যবাদ।,60,9,2,5.777777777777778,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,4,0.06666666666666667,False,False,False,False,False,False,False,0
ham,আপনার প্যাকেজ #এসটি১২৩৪৪ আজ <LOCATION> হবে। ট্র্যাক করতে আমাদের অ্যাপ ব্যবহার করুন।,83,12,2,6.0,True,1.3111111111111111,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,5,0.060240963855421686,False,False,False,False,False,False,False,0
ham,"Your bank transfer of BDT 10,000 has been successfully processed",64,10,1,5.5,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,5,0.078125,False,False,False,False,False,False,False,0
scam,You’ve won a free entry to the VIP concert! Reply YES to claim your tickets.,76,15,2,4.133333333333334,False,0.0,True,False,False,0,False,False,0,0,False,3,True,1,True,1,0,2,0,0.0,False,False,False,False,False,False,False,0
ham,Your parcel #<US_DRIVER_LICENSE> was successfully delivered. Thank you for shopping with us.,92,12,2,6.75,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,1,0,0.0,False,False,False,False,False,True,False,0
scam,Warning: Multiple failed login attempts on your social media account. Check activity now.,89,13,2,5.923076923076923,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,"Your insurance claim was approved. BDT 15,000 will be credited to your account shortly.",87,14,2,5.285714285714286,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,1,5,0.05747126436781609,False,False,False,False,False,False,False,0
scam,"Last chance to claim your cashback offer worth BDT 5,000. Verify now.",69,12,2,4.833333333333333,False,0.0,True,False,False,0,False,False,0,2,True,4,True,1,True,0,0,1,4,0.057971014492753624,False,False,False,False,False,False,False,0
ham,Your flight to <LOCATION> is on schedule for <DATE_TIME>. Have a safe trip!,75,13,2,4.846153846153846,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,2,0,0.0,False,False,False,False,False,False,False,0
scam,Confirm your bank details now to avoid loan application cancellation.,69,10,1,6.0,False,0.0,True,False,False,0,False,False,0,1,True,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your electricity bill for <DATE_TIME> is BDT 2900. Please pay by the due date.,78,14,2,4.642857142857143,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,2,4,0.05128205128205128,False,False,False,False,False,False,False,0
scam,Congratulations! You have been selected to get an exclusive reward! Your name came up for a YETI War Survival Kit. This special gift is from Tractor Supply. Hurry up! Your Reward is Ready,187,33,6,4.696969696969697,False,0.0,True,False,False,0,False,False,0,1,True,2,True,0,False,3,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Enjoy <DATE_TIME> Fee Waiver on Your Medical Quota Debit Card for Safe and Convenient Payment Abroad!,101,16,1,5.375,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Your cloud storage is full. Please take action to free up space. Cloud Storage – Storage Limit Reached Your storage reached 100%,128,22,3,4.863636363636363,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,0,3,0.0234375,False,False,False,False,False,False,False,0
scam,ANSWER FOR FREE!You have been chosen to participate in our Loyalty Program for FREE! It will take you <DATE_TIME> to receive this fantastic prize.,146,24,3,5.125,False,0.0,True,False,False,0,False,False,0,0,False,2,True,0,False,2,0,4,0,0.0,False,False,False,False,False,False,False,0
scam,Get a free Amazon voucher by completing this survey now.,56,10,1,4.7,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! Your subscription is upgraded. Click to confirm,64,8,3,7.125,False,0.0,True,False,False,0,False,False,0,0,False,0,False,2,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Alert: Suspicious activity detected in your PayPal account. Verify now,70,10,2,6.1,False,0.0,True,False,False,0,False,False,0,1,True,1,True,2,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,bKash: You received 2000 BDT. Click here to confirm your account,64,11,2,4.909090909090909,False,0.0,True,False,False,0,False,False,0,0,False,1,True,2,True,0,0,1,4,0.0625,True,False,False,False,False,False,False,0
ham,Do you want to join the study group <DATE_TIME>?,48,9,1,4.444444444444445,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,1,1,0,0.0,False,False,False,False,False,False,False,0
scam,Bank Alert: Your account will be locked due to pending verification.,68,11,1,5.2727272727272725,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Earn $100 per day from home with this financial program. Apply now!,67,12,2,4.666666666666667,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,1,0,0,3,0.04477611940298507,False,False,False,False,False,False,False,0
ham,"<PERSON>, I sent you 1500 taka via bKash. Check and confirm",59,11,2,4.454545454545454,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.06779661016949153,True,False,False,False,False,False,False,0
scam,Congratulations! You have been selected for a $5000 government loan with 0% interest. Apply now!,96,15,3,5.466666666666667,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,2,0,0,5,0.052083333333333336,False,False,False,False,False,False,False,0
scam,Can you return the 1000 BDT I lent you <DATE_TIME>? Need it urgently,68,13,2,4.3076923076923075,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,0,1,2,4,0.058823529411764705,False,False,False,False,False,False,False,0
scam,Get 200% return by investing just $100 in our crypto program. Limited seats!,76,13,2,4.923076923076923,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,1,0,0,6,0.07894736842105263,False,False,False,False,False,False,False,0
ham,"Salary credited: 35,000 BDT has been deposited to your account",62,10,1,5.3,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,5,0.08064516129032258,False,False,False,False,False,False,False,0
scam,Claim your free cashback of $250 <DATE_TIME> by entering your card details,74,12,1,5.25,False,0.0,True,False,False,0,False,False,0,0,False,3,True,0,False,0,0,1,3,0.04054054054054054,False,False,False,False,False,False,False,0
scam,"Your Tax Refund of 20,000 BDT is pending. Submit your details to receive it instantly",85,15,2,4.733333333333333,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,0,0,1,5,0.058823529411764705,False,False,False,False,False,False,False,0
ham,"Nagad e 500 <PERSON>, mama. <PERSON>",36,6,2,5.166666666666667,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,3,0.08333333333333333,False,True,False,False,False,False,False,0
scam,Last chance! Clear your loan dues now to avoid legal action,59,11,2,4.454545454545454,False,0.0,True,False,False,0,False,False,0,2,True,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,"Please approve the 12,500 BDT payment request I sent on Payoneer.",65,11,1,5.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,5,0.07692307692307693,False,False,False,False,False,False,False,0
scam,Win a brand new iPhone 15 by paying just $5 registration fee!,61,12,1,4.166666666666667,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,1,0,0,3,0.04918032786885246,False,False,False,False,False,False,False,0
scam,Your credit card has been temporarily blocked. Reactivate by verifying your PIN.,80,12,2,5.75,False,0.0,True,False,False,0,False,False,0,0,False,3,True,1,True,0,0,1,0,0.0,False,False,False,False,False,True,False,0
ham,Client sent the 40% advance <DATE_TIME>. Check the bank statement,65,10,2,5.6,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,2,0.03076923076923077,False,False,False,False,False,False,False,0
scam,Earn $300 per day without investment. Just forward messages!,60,9,2,5.777777777777778,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,3,0.05,False,False,False,False,False,False,False,0
ham,Can you share the bank details for transferring the rent money?,63,11,1,4.818181818181818,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,1,0,0,0.0,False,False,False,False,False,False,False,0
scam,"Your bank flagged a transaction of $1,250. Verify at <URL> within <DATE_TIME> to avoid suspension",97,15,2,5.533333333333333,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,0,0,2,4,0.041237113402061855,False,False,False,False,False,False,False,0
ham,"Sent 2,500 BDT via bKash just now. Please confirm when you get it",65,13,2,4.076923076923077,False,0.0,True,False,False,0,False,False,0,1,True,0,False,1,True,0,0,1,4,0.06153846153846154,True,False,False,False,False,False,False,0
scam,"Congratulations, you have been pre-approved for an instant $5,000 loan. Apply here to receive funds within <DATE_TIME>",118,17,2,6.0,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,0,0,1,4,0.03389830508474576,False,False,False,False,False,False,False,0
ham,"Invoice INV-3321 for 18,750 BDT has been paid and receipt uploaded to your email",80,14,1,4.785714285714286,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,9,0.1125,False,False,False,False,False,False,False,0
