label,text,feat_char_count,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_contains_bangla,feat_bangla_ratio,feat_contains_english,feat_is_code_mixed,feat_has_url,feat_url_count,feat_has_url_shortener,feat_has_phone,feat_phone_count,feat_urgency_word_count,feat_has_urgency,feat_scam_indicator_count,feat_has_scam_indicator,feat_action_word_count,feat_has_action,feat_exclamation_count,feat_question_count,feat_all_caps_words,feat_digit_count,feat_digit_ratio,feat_mentions_bkash,feat_mentions_nagad,feat_mentions_rocket,feat_mentions_dbbl,feat_mentions_otp,feat_mentions_pin,feat_has_spelling_error,feat_readability_score
promo,ধোনির হাতে কি উঠবে ট্রফি? দেখুন আইপিএল ফাইনাল <URL>,51,9,2,4.777777777777778,True,1.3703703703703705,True,True,False,0,False,False,0,0,False,0,False,0,False,0,1,1,0,0.0,False,False,False,False,False,False,False,0
promo,"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, <PERSON> না।",54,9,2,5.111111111111111,True,1.36,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,1,2,0.037037037037037035,False,False,False,False,False,False,False,0
promo,অফার: সব গ্রোসারিতে ১০% <NRP>। শুধু আজকের জন্য।,47,8,2,5.0,True,1.4090909090909092,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,2,0.0425531914893617,False,False,False,False,False,False,False,0
normal,"তুমি <LOCATION> উপর বিশ্বাস রাখো, সব কিছু সম্ভব।",48,8,1,5.125,True,1.0740740740740742,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"আজই ক্যাসিনোতে বাজি ধরুন <DATE_TIME>,০০০ টাকা জেতার সুযোগ পান! এখনই যোগ দিন: <URL>",82,13,2,5.384615384615385,True,1.2142857142857142,True,True,False,0,False,False,0,1,True,0,False,0,False,1,0,2,3,0.036585365853658534,False,False,False,False,False,False,False,0
normal,তুমি সাফল্যের জন্য তৈরি।,24,4,1,5.25,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,"৳১০০ <NRP>! ৩০জিবি+৫০০মি. @৳৩৯৯ ৩০দিন,নিয়ে নাও: <URL>",54,7,3,6.857142857142857,True,2.1333333333333333,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,13,0.24074074074074073,False,False,False,False,False,False,False,0
smish,"ফ্রি ইনকাম করতে চাইলে নিচের লিংকে ক্লিক করুন ।প্রতিদিন 1000-1500 টাকা ইনকাম । প্রতি <DATE_TIME> ।
<URL>",103,17,4,5.117647058823529,True,1.2291666666666667,True,True,False,0,False,False,0,0,False,1,True,1,True,0,0,2,8,0.07766990291262135,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> <LOCATION> বিকাশ করুন।,37,4,1,8.5,True,0.36,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,True,False,False,False,False,False,False,0
smish,"ফুটবলে বাজি ধরুন এবং ৫,০০০ টাকা <NRP> জিতুন। শুরু করুন: <URL>",61,11,2,4.636363636363637,True,1.4074074074074074,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,4,0.06557377049180328,False,False,False,False,False,False,False,0
promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,50,9,2,4.666666666666667,True,1.56,False,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,2,0.04,False,False,False,False,False,False,False,0
promo,"৪০৳ ক্যাশব্যাক! ৪৬জিবি @৪৫৮৳, ৩০দিন, <PERSON> নাও এখনই: <URL>",61,9,2,5.888888888888889,True,1.4,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,9,0.14754098360655737,False,False,False,False,False,False,False,0
normal,আপনি কি চিন্তা করছেন?,21,4,1,4.5,True,1.5454545454545454,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: <DATE_TIME>} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",255,34,6,6.529411764705882,True,0.8450704225352113,True,True,False,0,False,False,0,0,False,0,False,2,True,2,1,3,5,0.0196078431372549,True,False,False,False,False,False,False,0
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা <URL>",56,6,1,8.5,True,2.4375,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,16,0.2857142857142857,False,False,False,False,False,False,False,0
normal,এটা সালিমের নাম্বার ওকে কল দিস আসার সময় <PHONE_NUMBER>,54,9,1,5.111111111111111,True,0.9696969696969697,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। জরুরি ভিত্তিতে কল করুন: <PHONE_NUMBER>,80,10,2,7.1,True,1.3095238095238095,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,<PERSON>!,9,1,1,9.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"৳৩০ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৮, ৩০দিন <URL>",59,9,1,5.666666666666667,True,2.0,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,9,0.15254237288135594,False,False,False,False,False,False,False,0
normal,"সব কিছু ঠিক হয়ে যাবে, সাহস রেখো।",33,7,1,3.857142857142857,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি কি বইয়ের দোকানে যাচ্ছো?,29,5,1,5.0,True,1.8461538461538463,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,"<PERSON>,০০০ টাকা জিতেছেন! বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>",66,8,2,7.375,True,0.9444444444444444,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,2,3,0.045454545454545456,False,False,False,False,False,False,False,0
promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.,51,7,2,6.428571428571429,True,1.36,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,4,0.0784313725490196,False,False,False,False,False,False,False,0
promo,অফারের ছড়াছড়ি! <PERSON> ২০% ছাড়ে আপনার পছন্দের পোশাক। শুধু আজকের জন্য!,73,11,3,5.7272727272727275,True,1.3783783783783783,True,True,False,0,False,False,0,0,False,1,True,0,False,2,0,1,2,0.0273972602739726,False,False,False,False,False,False,False,0
smish,"প্রিয় গ্রাহক, আপনার bKash অ্যাকাউন্টে ১০,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>",102,14,2,6.357142857142857,True,1.2452830188679245,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,5,0.049019607843137254,True,False,False,False,False,False,False,0
normal,কঠোর পরিশ্রমই সাফল্যের চাবিকাঠি।,32,4,1,7.25,True,1.5555555555555556,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,ক্রিপ্টো বিনিয়োগে লাভবান হন! আজই শুরু করুন: <URL>,50,8,2,5.375,True,1.44,True,True,False,0,False,False,0,1,True,0,False,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"২০০৳ ক্যাশব্যাক শেষ দিন! ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: <URL>",56,6,2,8.5,True,2.2777777777777777,True,True,False,0,False,False,0,1,True,0,False,0,False,1,0,1,14,0.25,False,False,False,False,False,False,False,0
promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.,51,7,2,6.428571428571429,True,1.36,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,4,0.0784313725490196,False,False,False,False,False,False,False,0
smish,"<URL>
Free income করতে পারবেন। ১মিনিট <PERSON> আর কোন সমস্যা নেই,",66,11,2,5.090909090909091,True,0.7948717948717948,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,2,1,0.015151515151515152,False,False,False,False,False,False,False,0
normal,"কষ্ট পেয়ো না, <DATE_TIME> আছি তোমার পাশে।",42,7,1,5.142857142857143,True,1.0952380952380953,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"এপ্রিল-২৪
<NRP>
খরচ:
ডেটা:19৳
ভয়েস:66৳
অন্যান্য:0৳",50,6,1,7.5,True,1.5,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,7,0.14,False,False,False,False,False,False,False,0
normal,"তুমি অসাধারণ, <LOCATION> উপর বিশ্বাস রাখো।",42,6,1,6.166666666666667,True,1.0416666666666667,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি সাফল্যের জন্য তৈরি।,24,4,1,5.25,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,"<PHONE_NUMBER> এই নাম্বারে কল করুন, <PERSON>।",45,6,1,6.666666666666667,True,0.5714285714285714,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,নগদ অ্যাকাউন্টে ত্রুটি <PERSON>। কল করুন: <PHONE_NUMBER>,56,7,2,7.142857142857143,True,0.7647058823529411,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,2,0,0.0,False,True,False,False,False,False,False,0
smish,আপনার bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় সক্রিয় করতে কল করুন: <PHONE_NUMBER>,80,11,2,6.363636363636363,True,1.0208333333333333,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,True,False,False,False,False,False,False,0
promo,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা <PERSON>,61,9,2,5.888888888888889,True,1.8571428571428572,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,14,0.22950819672131148,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> এই <LOCATION> জরুরি টাকা পাঠান।,46,6,1,6.833333333333333,True,0.5517241379310345,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,মাশরাফির সাথে ফ্রি ট্রিপ জিততে আজই ক্যাসিনোতে বাজি ধরুন। ক্লিক করুন: <URL>,74,12,2,5.25,True,1.5135135135135136,True,True,False,0,False,False,0,1,True,1,True,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি কি শহরে যাচ্ছো?,20,4,1,4.25,True,1.7777777777777777,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
promo,"৩০জিবি @৩০০৳,৩০দিন! ফুল-অন ইন্টারনেটিং করতে নাও- <URL>",54,7,2,6.857142857142857,True,1.7272727272727273,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,7,0.12962962962962962,False,False,False,False,False,False,False,0
promo,"জানুয়ারী-২৪
<NRP>
খরচ:
ডেটা:0৳
ভয়েস:23৳
অন্যান্য:1৳",51,6,1,7.666666666666667,True,1.6,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,6,0.11764705882352941,False,False,False,False,False,False,False,0
smish,"*<PERSON> বসে ফর্ম  ফিলাপের কাজ। 
* ৫টা <LOCATION> ফিলাপ ৫১০ টাকা, 
আমাদের কোম্পানিতে কিছু লোক নেওয়া হচ্ছে। 
*শিক্ষাগত যোগ্যতা : বাংলা পরতে পারলেই হবে 
*ফোনে WhatsApp থাকতে হবে। 
*বেতন : ৮০০০-১৮০০০ টাকা",203,32,4,5.1875,True,1.4222222222222223,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,13,0.06403940886699508,False,False,False,False,False,False,False,0
normal,"টাকার কথা বললেই সে উঠে চলে যায়, <DATE_TIME> ওর কাছে ৩ লাখ টাকা পাই",66,14,1,3.7857142857142856,True,1.2058823529411764,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,1,0.015151515151515152,False,False,False,False,False,False,False,0
smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: <PHONE_NUMBER>",58,9,1,5.555555555555555,True,1.0303030303030303,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"ধৈর্য ধরো, ভালো সময় আসবে।",26,5,1,4.4,True,1.5384615384615385,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!,35,7,1,4.142857142857143,True,1.4736842105263157,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,"প্রিয় গ্রাহক, আপনার কার্ডের তথ্য আপডেট করতে হবে। দয়া করে দ্রুত নিচের নম্বরে কল করুন এবং আপনার পিন নাম্বারটি বলুন। যোগাযোগের নম্বর: <PHONE_NUMBER>",147,23,3,5.434782608695652,True,1.3048780487804879,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার ডেবিট কার্ডের <PERSON> এখানে ক্লিক করুন: [<URL>,53,8,1,5.75,True,1.0689655172413792,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,2,0,0.0,False,False,False,False,False,False,False,0
promo,488.23MB অবশিষ্ট। উপভোগ <PERSON> (6.6625Tk পর্যন্ত 5MB এর জন্য)| ব্যালান্স জানতে চাইলে *121*1*4#| নির্দিষ্ট প্যাকে 10% ইন্টারনেট বোনাস পেতে ভিজিট করুন <URL>,156,22,4,6.136363636363637,True,1.2285714285714286,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,4,18,0.11538461538461539,False,False,False,False,False,False,False,0
promo,শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা <PERSON> *১২১*৫০৪৯# বা <PERSON>,73,10,2,6.4,True,1.3548387096774193,True,True,False,0,False,False,0,0,False,2,True,0,False,1,0,2,12,0.1643835616438356,False,False,False,False,False,False,False,0
smish,ক্যাসিনোতে বেট করুন এবং একটি ফ্রি হোটেল বুকিং জিতুন! আজই ক্লিক করুন: <URL>,74,13,2,4.769230769230769,True,1.4864864864864864,True,True,False,0,False,False,0,1,True,1,True,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.,50,7,2,6.285714285714286,True,1.2,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.08,False,False,False,False,False,False,False,0
normal,তুমি কি পড়ছো?,14,3,1,4.0,True,1.8333333333333333,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
normal,আমার একটি সমস্যা আছে।,21,4,1,4.5,True,1.4166666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,আগামী ১৩ অক্টোবর ২০২৩ দেশব্যাপী মুক্তি পাচ্ছে জাতির পিতা বঙ্গবন্ধু <DATE_TIME> রহমান এঁর জীবনীর উপর নির্মিত বায়োপিক চলচ্চিত্র 'মুজিব-একটি জাতির রূপকার'। চলে <NRP> আপনার নিকটস্থ প্রেক্ষাগৃহে।,190,26,2,6.346153846153846,True,1.469387755102041,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,6,0.031578947368421054,False,False,False,False,False,False,False,0
promo,"“মুগদা, সবুজবাগ, <PERSON>, <PERSON>, রামপুরা, মতিঝিল, পল্টন, <LOCATION>, <LOCATION> থানার ই-পাসপোর্ট সেবা আগামী ০৭ মে <DATE_TIME> <LOCATION> থেকে আঞ্চলিক পাসপোর্ট অফিস, ঢাকা পূর্ব (আফতাবনগর) হতে দেওয়া হবে""।",206,27,1,6.666666666666667,True,0.9557522123893806,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,6,2,0.009708737864077669,False,False,False,False,False,False,False,0
promo,"তোমার জন্য স্পেশাল <PERSON>,৩০দিনঃ <URL>",40,5,1,7.2,True,1.0476190476190477,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,2,0.05,False,False,False,False,False,False,False,0
promo,"৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা <URL>",64,5,1,12.0,True,2.3,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,17,0.265625,False,False,False,False,False,False,False,0
normal,তোমার পরিশ্রম সার্থক হবে।,25,4,1,5.5,True,1.5,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,শুভ রমজানের <NRP> মাস!,22,4,1,4.75,True,1.0833333333333333,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"E-comerch Platform ( No Fee )
আমাদের কোম্পানিতে কাজ করে প্রতিদিন $10/$15 USDT আয় করতে চাইলে Inbox",97,17,1,4.764705882352941,True,0.7321428571428571,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.041237113402061855,False,False,False,False,False,False,False,0
promo,"আমার টাকায় আমার সেতু,বাংলাদেশের পদ্মা সেতু।একটি স্বপ্নের উম্মোচন। ২৫ জুন <PERSON> প্রধানমন্ত্রী স্বপ্নের পদ্মা সেতু শুভ উদ্বোধন করবেন।চোখ রাখুন,বিটিভি,সকাল ১০ টায়। বাংলাদেশ সেতু কর্তৃপক্ষ, সেতু বিভাগ।",200,26,5,6.730769230769231,True,1.5643564356435644,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.02,False,False,False,False,False,False,False,0
promo,নতুন গ্রাহকদের জন্য স্পেশাল অফার! <PERSON> ৩০% ছাড়।,52,8,2,5.625,True,1.2592592592592593,True,True,False,0,False,False,0,0,False,1,True,0,False,1,0,1,2,0.038461538461538464,False,False,False,False,False,False,False,0
smish,"সোনালী ব্যাংক থেকে ১,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>",87,12,2,6.333333333333333,True,1.372093023255814,True,True,False,0,False,False,0,0,False,1,True,1,True,1,0,1,4,0.04597701149425287,False,False,False,False,False,False,False,0
normal,আপনি কি চিন্তা করছেন?,21,4,1,4.5,True,1.5454545454545454,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
promo,"ফাগুনের গুনগুন ডিল নাও- ১৩জিবি@১১৩৳, ৩দিন: <URL>",48,7,1,6.0,True,1.736842105263158,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,6,0.125,False,False,False,False,False,False,False,0
smish,দৈনিক <DATE_TIME> টাকা আয় করতে চাইলে অনুগ্রহ করে এই লিঙ্কে ক্লিক করুন এবং কাজ নিবন্ধন করুন: [<URL>(<URL>)। <PERSON> প্রশ্ন থাকে তাহলে ইনবক্স করুন।,147,23,2,5.434782608695652,True,1.125,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,3,0,0.0,False,False,False,False,False,False,False,0
promo,"শেখ হাসিনা সরকারের সাফল্য:
বিগত ১৪ বছরে ১৪৪১ কি.মি. বাঁধ নির্মাণের ফলে দেশব্যাপী ৪.৪৩ লক্ষ হেক্টের এলাকায় বন্যা নিয়ন্ত্রণ ও নিষ্কাশন সুবিধার সম্প্রসারণ ঘটেছে।",158,24,4,5.625,True,1.7105263157894737,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,9,0.056962025316455694,False,False,False,False,False,False,False,0
promo,"আজ ব্যাংক থেকে বিকাশ-এ ৫০০ টাকা আনলেই ১০ টাকা <NRP>, ১ বার! TCA",63,13,2,3.923076923076923,True,1.4814814814814814,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,6,0.09523809523809523,True,False,False,False,False,False,False,0
smish,"সাইপ্রাস/ইউরোপে স্পট ভর্তি প্রতিনিধির উপস্থিতিতে (মিঃ পাম্বোস) 10-11 অক্টোবর, 100% ভিসার নিশ্চয়তা, ক্রেডিট ট্রান্সফার, টিউশন ফি 5000 ইউরো শুধুমাত্র, <LOCATION>, ঢাকা যোগাযোগের নম্বর: <DATE_TIME>",195,24,1,7.166666666666667,True,1.3578947368421053,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,2,11,0.05641025641025641,False,False,False,False,False,False,False,0
smish,শাকিবের সাথে ফ্রি ম্যাচ টিকিট জিততে ক্রিকেটে বাজি ধরুন! শুরু করুন: <URL>,72,12,2,5.083333333333333,True,1.588235294117647,True,True,False,0,False,False,0,0,False,1,True,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"কি খবর, হাই?",12,3,1,3.3333333333333335,True,1.3333333333333333,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
promo,২০০৳ সেইই ক্যাশব্যাক! নাও ৬০জিবি+১০০০মিনিট@৬৯৯৳ ৩০দিন: <URL>,60,7,2,7.714285714285714,True,2.142857142857143,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,14,0.23333333333333334,False,False,False,False,False,False,False,0
smish,৮.২০০ বিনামূল্যে বোনাস! ৮.৫০০০ জেতার সুযোগ। <URL>,49,7,5,6.142857142857143,True,2.0,True,True,False,0,False,False,0,0,False,1,True,0,False,1,0,1,9,0.1836734693877551,False,False,False,False,False,False,False,0
promo,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,49,8,2,5.25,True,1.625,False,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,2,0.04081632653061224,False,False,False,False,False,False,False,0
normal,"হ্যালো, কি করছো?",16,3,1,4.666666666666667,True,1.7142857142857142,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> এই নাম্বারে কল করুন।,35,5,1,6.2,True,0.7272727272727273,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"তোমার পাশে আছি, কোনো চিন্তা কোরো না।",36,7,1,4.285714285714286,True,1.8666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,"পূর্বাচল সংলগ্ন নাভানা'র ৩,৫ ও ১০ কাঠার প্লট কিনুন – <DATE_TIME>",64,11,1,4.909090909090909,True,1.2903225806451613,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.0625,False,False,False,False,False,False,False,0
promo,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,47,8,2,5.0,True,1.6818181818181819,False,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,2,0.0425531914893617,False,False,False,False,False,False,False,0
smish,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না <DATE_TIME> ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।",170,29,3,4.896551724137931,True,1.1222222222222222,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,4,0.023529411764705882,False,False,False,False,False,False,False,0
smish,মাশরাফির সাথে খেলার জার্সি জিততে আজই বেটিং শুরু করুন! শুরু করুন: <URL>,70,12,2,4.916666666666667,True,1.5294117647058822,True,True,False,0,False,False,0,1,True,0,False,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার প্যাকেজ হোল্ডে আছে, এখানে আপনার প্যাকেজ শিপিং সম্পূর্ণ করার জন্য <NRP> আরও তথ্য প্রদান করতে হবে:<URL> xjfF50QsUP4",119,18,1,5.666666666666667,True,1.196969696969697,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,3,0.025210084033613446,False,False,False,False,False,False,False,0
smish,"আকর্ষণীয় চাকরি এবং পড়াশোনা, মাসিক বেতন 2 লাখ+ এবং পিআর সুযোগ @ দক্ষিণ কোরিয়া।
বিনামূল্যে শিক্ষাদান এবং বাসস্থান.
<PHONE_NUMBER>
<PHONE_NUMBER>
<PHONE_NUMBER>
<DATE_TIME>",172,22,3,6.863636363636363,True,0.9583333333333334,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,4,1,0.005813953488372093,False,False,False,False,False,False,False,0
normal,কঠোর পরিশ্রমই সাফল্যের পথ।,26,4,1,5.75,True,1.375,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,নতুন গ্রাহকদের জন্য স্পেশাল অফার! <PERSON> ৩০% ছাড়।,52,8,2,5.625,True,1.2592592592592593,True,True,False,0,False,False,0,0,False,1,True,0,False,1,0,1,2,0.038461538461538464,False,False,False,False,False,False,False,0
normal,আমি যেন খুব দুঃখিত হইছি।,24,5,1,4.0,True,1.5833333333333333,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,কুল সব আপডেট <DATE_TIME> না করতে এখনই জয়েন স্কিটো টেলিগ্রাম: <URL>,67,11,1,5.181818181818182,True,1.0526315789473684,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
promo,বিশেষ অফার: সব বাচ্চাদের <PERSON>।,34,5,1,6.0,True,1.0526315789473684,True,True,False,0,False,False,0,1,True,1,True,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,<PERSON>: সব বইয়ে ১৫% ছাড়। <PERSON> না করে এখনই অর্ডার করুন।,62,11,2,4.7272727272727275,True,0.9696969696969697,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,2,0.03225806451612903,False,False,False,False,False,False,False,0
smish,"Dear Customer,

২৩-০২-২০২০ তারিখে কার্ড XX দিয়ে Rs.8990 লেনদেন হয়েছে K Enterprice ds POS/ECOM থেকে। লেনদেন নম্বর পাওয়া যায়নি। যদি এটি আপনার দ্বারা না হয়ে থাকে, তবে <PERSON> মোবাইল নম্বর থেকে <PHONE_NUMBER> এ এসএমএস প্রেরণ করুন।",232,36,4,5.444444444444445,True,0.9920634920634921,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,4,12,0.05172413793103448,False,False,False,False,False,False,False,0
promo,নতুন মেনুতে ১০% ছাড়! আজই আমাদের রেস্তোরাঁয় <NRP>।,50,8,2,5.375,True,1.5217391304347827,True,True,False,0,False,False,0,1,True,0,False,0,False,1,0,1,2,0.04,False,False,False,False,False,False,False,0
smish,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: <PHONE_NUMBER>,62,8,2,6.875,True,1.1142857142857143,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
