text,label,source
আমি আমার জীবনের প্রধান আমাদের সঙ্গে সময় কাটাতে চাই।,L0_Ham,banglabarta
তোমার প্রতিভা অসাধারণ।,L0_Ham,banglabarta
"Dear Customer,

২৩-০২-২০২০ তারিখে কার্ড XX দিয়ে Rs.8990 লেনদেন হয়েছে K Enterprice ds POS/ECOM থেকে। লেনদেন নম্বর পাওয়া যায়নি। যদি এটি আপনার দ্বারা না হয়ে থাকে, তবে <PERSON> মোবাইল নম্বর থেকে <PHONE_NUMBER> এ এসএমএস প্রেরণ করুন।",L0_Ham,banglabarta
শুভ সন্ধ্যা!,L0_Ham,banglabarta
"“মুগদা, সবুজবাগ, <PERSON>, <PERSON>, রামপুরা, মতিঝিল, পল্টন, <LOCATION>, <LOCATION> থানার ই-পাসপোর্ট সেবা আগামী ০৭ মে <DATE_TIME> <LOCATION> থেকে আঞ্চলিক পাসপোর্ট অফিস, ঢাকা পূর্ব (আফতাবনগর) হতে দেওয়া হবে""।",S2_FakePromo,banglabarta
বাংলাদেশ ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
"তুমি অনেক শক্তিশালী, সাহস রেখো।",L0_Ham,banglabarta
"সময় নাই, <DATE_TIME> এই নাম্বারে বিকাশ করুন।",L0_Ham,banglabarta
শাকিবের সাথে ফ্রি ম্যাচ টিকিট জিততে ক্রিকেটে বাজি ধরুন! শুরু করুন: <URL>,S6_PhishingLink,banglabarta
"২০০৳ <NRP> শুধু আজকের জন্য- ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
"আজই বেটিং শুরু করুন এবং <DATE_TIME>,০০০ টাকা <NRP> জিতুন। যোগ দিন: <URL>",S6_PhishingLink,banglabarta
"আজ বিশেষ দিন, আমি <PERSON> বসে আছি।",L0_Ham,banglabarta
নতুন সিম নিন এবং বিনামূল্যে ৫০GB ইন্টারনেট পান! ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
অনলাইনে সার্চ দিন  প্রিয় কেসিনো <PERSON> নিন হাজার হাজার বোনাস মাত্র কয়েক ঘন্টায়।,S2_FakePromo,banglabarta
তুমি কি শপিংয়ে গেছো?,L0_Ham,banglabarta
বাড়ির পাশে একটি মেজবান রাখা হয়।,L0_Ham,banglabarta
"সিস্টেমের উন্নয়নের জন্য ৮মে রাত ১১:৫৯ থেকে ৯মে সকাল ৬টা পর্যন্ত নগদ,<LOCATION>,এসএসএল কমার্স সহ কিছু ডিজিটাল চ্যানেল দিয়ে মোবাইল রিচার্জ বন্ধ থাকবে। তবে এই সময় মাইজিপি অ্যাপ থেকে রিচার্জ করা যাবে।",S2_FakePromo,banglabarta
আমাকে কল দিন <PHONE_NUMBER> এই নাম্বারে,L0_Ham,banglabarta
"আপনার হাতে যদি ডেইলি 3-4 ঘন্টা সময় ফ্রি থাকে তাহলে যানাবেন। আশা করি খুব ভালো একটা কাজের সন্ধান <LOCATION> পারবো। 
 ইনবক্স করেন",S2_FakePromo,banglabarta
"এখনই খেলুন এবং জিতে <DATE_TIME> ১০টি Xiaomi স্মার্টফোন! দ্রুত করুন, ক্লিক: <PERSON>",L0_Ham,banglabarta
শুভ নববর্ষের অভিনন্দন!,L0_Ham,banglabarta
"কষ্ট পেয়ো না, সব ঠিক হয়ে যাবে।",L0_Ham,banglabarta
"🌿 আপনার রেফার লিং👇👇
<URL>
🌷 প্রতি রেফারে পাবেন ৭৫ টাকা Daily Earn Money মানেই আগুন।
🫠 আমাদের Bot থেকে সারা বছর কাজ করতে পারবেন।",S6_PhishingLink,banglabarta
"আপনার বিকাশ অ্যাকাউন্টে BDT 10,000 পর্যন্ত তাৎক্ষণিক ঋণ পান। কোন নথি প্রয়োজন নেই। শুধুমাত্র 018xxxxxxxx এ কল করুন এবং আপনার বিকাশ পিন প্রদান করুন।",S1_AccountCompromise,banglabarta
বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
"প্রিয় গ্রাহক, আপনার bKash অ্যাকাউন্টে ১০,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
bKash অ্যাকাউন্ট পুনরায় চালু করতে কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। <PERSON> দিন: <URL>,S6_PhishingLink,banglabarta
বাংলাদেশ ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: <PHONE_NUMBER>,S1_AccountCompromise,banglabarta
তুমি সবসময় সেরা।,L0_Ham,banglabarta
"হ্যাঁ, আমাদের সময় লাগছিল",L0_Ham,banglabarta
"৫০৳ ক্যাশব্যাকে নাও ডাটা মিক্সার ৪০জিবি@৳২৪৮, ৭দিন: 
 <URL>",S2_FakePromo,banglabarta
আমি আমার পারের জন্য না।,L0_Ham,banglabarta
তুমি কি সিনেমা দেখছো?,L0_Ham,banglabarta
তুমি কি সিনেমা হলে যাচ্ছো?,L0_Ham,banglabarta
তুমি কি রেস্টুরেন্টে যাচ্ছো?,L0_Ham,banglabarta
জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
আজ কি করব?,L0_Ham,banglabarta
"আজই ফুটবলে বাজি ধরুন এবং ৫,০০০ টাকা জিতুন! এখনই ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
যে বিষয়ে মনে খটকা লাগে সে বিষয়টা যতোটা সম্ভব এড়িয়ে চলুন। – [ড. বিলাল ফিলিপ্স],L0_Ham,banglabarta
<PERSON>!,L0_Ham,banglabarta
"ফ্রিতে মাইনিং করে ইনকাম
<URL>",S6_PhishingLink,banglabarta
"শেখ হাসিনা সরকারের সাফল্য:
২০০৮ সালে এক এমবিপিএস ইন্টারনেট ব্যান্ডউদথের মূল্য ছিল ২৭ হাজার টাকা বর্তমানে একদেশ একরেটের আওতায় তা ৬০ টাকায় নির্ধারিত হয়েছে।",S2_FakePromo,banglabarta
আইএসএলে বাজি ধরুন এবং একটি <PERSON>। এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
আপনাকে চাকরির জন্য নির্বাচন করা হয়েছে। প্রতিদিন <DATE_TIME> করে বেতন <PERSON>। আরও জানতে ক্লিক করুন <URL>,S6_PhishingLink,banglabarta
বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
মাশরাফির সাথে ডিনার করার সুযোগ পেতে বিপিএলে বাজি ধরুন। শুরু করুন: <URL>,S6_PhishingLink,banglabarta
ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি আইফোন জিতুন! শুরু করুন: <URL>,S6_PhishingLink,banglabarta
"(কষ্ট নেবে কষ্ট হরেক রকম কষ্ট আছে কষ্ট নেবে কষ্ট ! লাল কষ্ট নীল কষ্ট কাঁচা হলুদ রঙের কষ্ট পাথর চাপা সবুজ ঘাসের <PERSON>, <NRP> ‘মালটি-কালার’ কষ্ট আছে কষ্ট নেবে কষ্ট। -হেলাল হাফিজ",L0_Ham,banglabarta
ঘরে বসে ইনকাম করতে হলে আপনার হাতে থাকা ব্যবহৃত সিমটিকে ফ্লেক্সিলোড সিম বানিয়ে নিন আর অনলাইনে অফলাইনে দুভাবে অফার সেল করে প্রতিদিন ৫০০ থেকে ৭০০ টাকা ইনকাম করুন অনায়াসে যদি আপনার ব্যবহৃত সিম থেকে ফেক্সিলোড সিম বানাতে চান তাহলে ইনবক্স করুন ধন্যবাদ,S2_FakePromo,banglabarta
"অভিনন্দন! আপনি এয়ারটেল লটারিতে 5,00,000 BDT জিতেছেন। আপনার <PERSON>, আপনার ব্যক্তিগত বিবরণ পাঠান 017XXXXXXXXXX এ।",S3_LotteryPrize,banglabarta
মাশরাফির সাথে ফ্রি হোটেল বুকিং জিততে বিপিএলে বাজি ধরুন। <PERSON> দিন: <URL>,S6_PhishingLink,banglabarta
"প্রিয় গ্রাহক, আপনার বিদ্যুৎ বিল বাকি রয়েছে <PERSON>, জলদি পরিশোধ করুন।",L0_Ham,banglabarta
আপনার ফেসবুক অ্যাকাউন্টটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
"লোটো লি কুপারে
নগদ পেমেন্টে BMW জেতার সুযোগ
বিকাশে ১০% <NRP>
শপ্র",S2_FakePromo,banglabarta
তোমার ভাইবোন কেমন আছে?,L0_Ham,banglabarta
কাল রাতে কি করেছো?,L0_Ham,banglabarta
"১৮০৳ ক্যাশব্যাক শেষ দিন,নাও ৬১জিবি+১০০০মি@৳৭১৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
"<URL>
দিনে ২০০-৩০০ টাকা ইনকাম করা খুবই সহজ",S6_PhishingLink,banglabarta
"মহান বিজয় দিবসে সবাইকে জানাই শুভেচ্ছা।  
দিলীপ কুমার আগরওয়ালা",S2_FakePromo,banglabarta
দিনে ৫০০ থেকে ৬০০ টাকা ইনকাম করতে চাইলে এই লিঙ্কে ঢুকে থাকুন <URL>,S6_PhishingLink,banglabarta
ভালোবাসা দিবসে ডায়মন্ড গহনায় ২৫% ছাড় ১৫/০২/২০২৪ পর্যন্ত। <PHONE_NUMBER>,S2_FakePromo,banglabarta
"অভিনন্দন! আপনি 50,000 টাকা নগদ পুরস্কার জিতেছেন। আপনার <PERSON> নম্বরে কল করুন।",S3_LotteryPrize,banglabarta
আইপিএল ফাইনালে বাজি ধরুন এবং ১ কোটি টাকা জিতুন। <PERSON> <URL>,S6_PhishingLink,banglabarta
আপনার লেনদেন সুরক্ষার জন্য অবিলম্বে লগইন করুন: [<URL>,S6_PhishingLink,banglabarta
বিপিএলে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। শুরু করুন: <URL>,S6_PhishingLink,banglabarta
<PERSON> পেতে কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
আমি তোমাকে একটি গল্প শুনাতে চাই।,L0_Ham,banglabarta
"৳২৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@ ৳৪৭৩, ৩০দিন <URL>",S2_FakePromo,banglabarta
সোনালী ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। জরুরি ভিত্তিতে কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
"অভিনন্দন!! দারাজ থেকে BDT 5,000 গিফট ভাউচার পান। দাবির জন্য লিঙ্কে ক্লিক করুন: <URL>।",S6_PhishingLink,banglabarta
"নগদ থেকে ১,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
আমি এখানে।,L0_Ham,banglabarta
"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, <PERSON> না।",S2_FakePromo,banglabarta
এই যা কোন অন্য জন্য এটির জন্য না কেন সেটি বিশেষ হলো তাই আমি এটি বলতে চাই।,L0_Ham,banglabarta
"Call duration <PERSON>, charged 3.6 Taka, remaining balance is   10.94  <PERSON>",S2_FakePromo,banglabarta
"<PERSON>,০০০ টাকা জিতেছেন! বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>",S3_LotteryPrize,banglabarta
"তারা আমাদের ভাই-বোনদের মৃত্যুর ভয় <LOCATION> রাখতে চায়, অথচ আমাদের পেছনে রয়েছে বদর, খন্দক, তাবুকের মতো শত শত <PERSON>। - [কবি আল মাহমুদ]",L0_Ham,banglabarta
"সব ঠিক হয়ে যাবে, সাহস রেখো।",L0_Ham,banglabarta
অনলাইন শপিংয়ে ২৫% <NRP>! কোড: SHOP25. <PERSON> না করে এখনই শপিং করুন।,S2_FakePromo,banglabarta
"<PERSON> বসে অনলাইনে কেউ ইনকাম করতে চাইলে আমাকে <DATE_TIME>।
প্রতিদিন ২০০ থেকে ৫০০ টাকা।",S4_LoanJob,banglabarta
শুভ রাত্রি!,L0_Ham,banglabarta
"তোমার জন্য স্পেশাল <PERSON>,৩০দিনঃ <URL>",S2_FakePromo,banglabarta
bKash অ্যাকাউন্টে ত্রুটি <PERSON>। দ্রুত সমাধানের জন্য কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
সমুদ্রে ভ্রমণ করতে ভালো লাগে।,L0_Ham,banglabarta
<DATE_TIME> নাম্বারে দ্রুত বিকাশ করুন।,L0_Ham,banglabarta
শুভ বিবাহ বার্ষিকী!,L0_Ham,banglabarta
আমি ভুল মনে হয় <PERSON> এটি সমাধান করতে চাই।,L0_Ham,banglabarta
মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। <PERSON>,L0_Ham,banglabarta
"তুমি <LOCATION> উপর বিশ্বাস রাখো, সব কিছু সম্ভব।",L0_Ham,banglabarta
আজকে কি পড়ছো?,L0_Ham,banglabarta
"প্রিয় গ্রাহক, আজ রাত ১১.৩০ টায় বিদ্যুৎ অফিস থেকে আপনার বিদ্যুৎ সংযোগ বিচ্ছিন্ন করা হবে কারণ আপনার আগের মাসের বিল পরিশোধ করা হয়নি। অনুগ্রহ করে অবিলম্বে আমাদের বিদ্যুৎ কর্মকর্তার সাথে <PHONE_NUMBER> নম্বরে যোগাযোগ <PERSON>।",S5_Impersonation,banglabarta
আসসালামু আলাইকুম।,L0_Ham,banglabarta
তোমার বাসা কতটুকু দূরে?,L0_Ham,banglabarta
"আপনার বিদ্যুৎ বিল বাকি আছে ৭২০০/- টাকা, জরুরি।",L0_Ham,banglabarta
"আপনি যদি ইসলামকে চর্চা না করেন, দয়াকরে ইসলাম সম্পর্কে কিছু বলতে আসবেন না! -[ডা: জাকির নায়িক]",L0_Ham,banglabarta
"ক্যাশব্যাকে সেঞ্চুরি <LOCATION>! ৪৬জিবি @ ৳৩৯৮,৩০দিন: <URL>",S2_FakePromo,banglabarta
"নগদ অ্যাকাউন্টে ১,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>",L0_Ham,banglabarta
"<DATE_TIME> ঠিক আছি, আপনি কেমন আছেন?",L0_Ham,banglabarta
<URL> একটা রেফার করলে 200 টাকা 25 টা রেফার <PERSON> তুলতে পারবেন তো আর দেরি না করে এখনি টেলিগ্রাম  এ গিয়ে start কইরা দেন সবাই😊<LOCATION>,S6_PhishingLink,banglabarta
শাকিবের সাথে একদিন কাটানোর সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। শুরু করুন: <URL>,S6_PhishingLink,banglabarta
তুমি কি খেলাধুলা করছো?,L0_Ham,banglabarta
আমি একটি বাংলা ছোট গল্প পড়তে চাই।,L0_Ham,banglabarta
"১৮০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭১৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
"আজই আইপিএলে বাজি ধরুন <DATE_TIME>,০০০ টাকা <NRP> জিতুন। শুরু করুন: <URL>",S6_PhishingLink,banglabarta
আপনি একটি <PERSON> নোটিফিকেশন পেয়েছেন। এটি দেখতে এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
"প্রিয় ব্যবহারকারী, আপনি কি বাস ভাড়া নিয়ে চিন্তিত, এই ঈদে সস্তায় বাসের টিকেট পেতে এখনই নিচের লিঙ্কে ক্লিক করুন।",L0_Ham,banglabarta
"যাদের টেলিগ্রাম আছে তাঁরা আজ থেকে অনেক টাকা ইনকাম করতে পারবেন।<URL>
দিনে ১ ঘন্টা সময় ব্যয় করে 500💵 থেকে 1000💵 টাকা ইনকাম করুন। কোন এড ছাড়াই। আপনি কল্পনা করতে পারবেন না যে বিশাল বড় সুযোগ চাচ্ছে আপনার সামনে থেকে💸😱।তাই এই সুযোগ মিস করতে না <DATE_TIME> উপরের টেলিগ্রাম লিংকে ক্লিক করুন এখুনি",S6_PhishingLink,banglabarta
"বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৫৯,৭দিন <URL>",S2_FakePromo,banglabarta
নতুন ক্লায়েন্টদের জন্য স্পেশাল অফার! <PERSON>।,S2_FakePromo,banglabarta
একটি ক্লিকে বিস্তারিত জানুন কীভাবে ইনকাম করতে হয়! ঘরে বসে মোবাইল থেকে টাকা ইনকাম করুন: <URL>,S6_PhishingLink,banglabarta
কাল কি করছো?,L0_Ham,banglabarta
"আসক্তের মতো ভালবাসবেন না, <NRP> কাউকে ঘৃণা করবেন না। - [উমার ইবনুল খাত্তাব ( রাঃ)]",L0_Ham,banglabarta
মাশরাফির সাথে ফ্রি হোটেল বুকিং জিততে বিপিএলে বাজি ধরুন। এখনই যোগ দিন: <URL>,S6_PhishingLink,banglabarta
তুমি <PERSON>?,L0_Ham,banglabarta
তুমি কি বইয়ের দোকানে যাচ্ছো?,L0_Ham,banglabarta
<DATE_TIME> <LOCATION> বিকাশ করুন।,L0_Ham,banglabarta
ভালো সময় আবার আসবে।,L0_Ham,banglabarta
ক্যাসিনোতে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ট্রিপ জিতুন! <PERSON> <URL>,S6_PhishingLink,banglabarta
এখনই IPL এ Fantasy টিম বানিয়ে জিতে নিন iPhone 14 ক্লিক: <URL> ; ট্যাক্সসহ চার্জ ৫.০৫ টাকা/দিন ; অটো রিনিউ প্রযোজ্য।,S6_PhishingLink,banglabarta
সুবর্ণ সন্ধ্যা!,L0_Ham,banglabarta
"ঈদ কেনাকাটা হোক ডায়মন্ড ওয়ার্ল্ডের সাথে, উপভোগ করুন ডায়মন্ড গহনায় ২৫%ছাড় ও গোল্ডের আকর্ষণীয় কালেকশন। ভিজিট:<URL> <DATE_TIME>",S2_FakePromo,banglabarta
১ ডিলেই সপ্তাহের সব <PERSON> নাও ১০জিবি@৳১৫৮: <URL>,S2_FakePromo,banglabarta
রাতে কি খাবে?,L0_Ham,banglabarta
আমি যেন খুব দুঃখিত হইছি।,L0_Ham,banglabarta
"সেপ্টেম্বর-২৩
রিচার্জ:50৳
খরচ:
ডেটা:168৳
ভয়েস:119৳
অন্যান্য:0৳",S2_FakePromo,banglabarta
তোমার প্রিয় রঙ কি?,L0_Ham,banglabarta
<#> আপনার মাইজিপি পিন (code) হচ্ছে: 7433. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa,S2_FakePromo,banglabarta
আজ খুব ঠাণ্ডা হচ্ছে।,L0_Ham,banglabarta
আপনার একাউন্ট হ্যাক হতে পারে। দ্রুত ৩০০০ টাকা পাঠান এই নাম্বারে: ০১৭৮৯৬৫৪৩২।,L0_Ham,banglabarta
আপনি ১ ভরি সোনা জিতেছেন! <PERSON> কল করুন: <PHONE_NUMBER>,S3_LotteryPrize,banglabarta
আপনার নাম্বারটি একটি বিশেষ অফারে নির্বাচিত হয়েছে! <PERSON> পেতে কল করুন <PHONE_NUMBER>,S2_FakePromo,banglabarta
"কাজ করতে চাইলে ইনবক্স
১০০ টাকা নিচে কোন প্রোডাক্ট সেল দিলে ২৫ টাকা কমিশন পাবেন ১০০ থেকে ১০০০ টাকার মধ্যে কোন প্রোডাক্ট সেল দিলে ৫০ টাকা আর ১০০০ টাকা  থেকে দুই হাজার টাকার মধ্যে দিল  ১০০ টাকা কমিশন পাবেন",L0_Ham,banglabarta
<PHONE_NUMBER> এই নাম্বারে রকেটে ৫০০ টাকা দাও।,L0_Ham,banglabarta
"আড্ডা+ইন্টারনেটিংয়ে <PERSON>,৩০দিন:<URL>",S2_FakePromo,banglabarta
"""শুভেচ্ছা, আপনি একটি বিশেষ ডিসকাউন্ট কুপন পেয়েছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>""",S6_PhishingLink,banglabarta
এই যা <DATE_TIME> যে অনেক সময় পেলাম সেটি হল সমাধান এবং <PERSON> হল একটি মহান এবং একটি জনপ্রি,L0_Ham,banglabarta
ক্রিপ্টো ট্রেডিং এ বড় লাভ! আজই শুরু করুন: <URL>,S6_PhishingLink,banglabarta
সকালে বাসে ভিড় লাগছে।,L0_Ham,banglabarta
সেই ব্যক্তিই অভিশপ্ত যে মরে যায় অথচ তার খারাপ কাজগুলো পৃথিবীতে রয়ে যায়। — [আবু বকর (রাদিয়াল্লাহু আনহু)],L0_Ham,banglabarta
বিকেলে কি করছো?,L0_Ham,banglabarta
আপনার বিকাশ অ্যাকাউন্ট আপডেট করা প্রয়োজন। পরিষেবা বিঘ্ন এড়াতে আপনার অ্যাকাউন্ট নম্বর এবং পিন 016xxxxxxxx এ পাঠান।,S1_AccountCompromise,banglabarta
জরুরী ! আমাদের অ্যাপল অ্যাকাউন্টধারীর সাথে যোগাযোগ করতে হবে। আপনি যদি এই অ্যাকাউন্টটি পরিচালনা করেন তবে বার্তাটি পেতে আপনার পরিচয় যাচাই করুন৷,L0_Ham,banglabarta
প্রিয়জনের মুখে হাসি ফুটাতে ডায়াল *213*6551# চার্জ ৮২.৬৭ প্রতিদিন,L0_Ham,banglabarta
সকালে হাঁটতে যাবে?,L0_Ham,banglabarta
আপনার গ্যাস সংযোগ পুনরায় সক্রিয় করতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
"ফ্রিতে মাইনিং করে ইনকাম করুন। ১০০% ফ্রি। টেলিগ্রাম অ্যাপ থাকলেই হবে। লিংক এ ক্লিক করে start করতে হবে, ৬ ঘন্টা পর পর টোকেন ক্লেইম করতে হবে। আর কোনো কাজ নেই।
<URL>",S6_PhishingLink,banglabarta
আজ কি করবে? কোনো নতুন কোনো কাজ পালন করবো। তুমি?,L0_Ham,banglabarta
আমার একটি সমস্যা আছে।,L0_Ham,banglabarta
জনতা ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২০,৫০০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ১৫ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত <URL> লগইন করুন। (AIUB)",L0_Ham,banglabarta
বিপিএল বাজি ধরুন এবং একটি ফ্রি ঘড়ি জিতুন। <PERSON> ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
"সাহস রেখো, <PERSON>।",L0_Ham,banglabarta
আজকে আমি একটি নতুন রেস্টুরেন্টে যাব।,L0_Ham,banglabarta
"উম্মাহ সপ থেকে যে কোনো ধরনের কেনাকাটা করলে পাচ্ছেন ২০% পর্যন্ত বোনাস,  ফারিদপুর সদর।",S2_FakePromo,banglabarta
"আজ ব্যাংক থেকে বিকাশ-এ ৫০০ টাকা আনলেই ১০ টাকা <NRP>, ১ বার! TCA",S2_FakePromo,banglabarta
এটি IQ পরীক্ষা পর্বের একটি অংশ।,L0_Ham,banglabarta
কি <PERSON>?,L0_Ham,banglabarta
আমাকে জরুরি কল দিন <PHONE_NUMBER> এই <LOCATION>।,L0_Ham,banglabarta
আমার এই নাম্বারে কল করুন <DATE_TIME>।,L0_Ham,banglabarta
"হ্যালো, কি খবর?",L0_Ham,banglabarta
"৪০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৪৫৯৳ ৩০দিন, নিয়ে নাও: <URL>",S2_FakePromo,banglabarta
আমি যে ব্যাপারটি অনেক দুঃখ পেয়েছি সেটি হল বাসায় থাকা।,L0_Ham,banglabarta
"আপনার একাউন্ট থেকে ১৫০০/- টাকা কাটা হয়েছে, বিস্তারিত জানতে কল করুন।",L0_Ham,banglabarta
তুমি কি বিশ্ববিদ্যালয়ে যাচ্ছো?,L0_Ham,banglabarta
"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! কল করুন: <PHONE_NUMBER>",S3_LotteryPrize,banglabarta
"সাইপ্রাস/ইউরোপে স্পট ভর্তি প্রতিনিধির উপস্থিতিতে (মিঃ পাম্বোস) 10-11 অক্টোবর, 100% ভিসার নিশ্চয়তা, ক্রেডিট ট্রান্সফার, টিউশন ফি 5000 ইউরো শুধুমাত্র, <LOCATION>, ঢাকা যোগাযোগের নম্বর: <DATE_TIME>",L0_Ham,banglabarta
"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
জনতা ব্যাংক থেকে জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
তোমার লক্ষ্যে পৌঁছাতে ধৈর্য ধরো।,L0_Ham,banglabarta
bKash অ্যাকাউন্টে ত্রুটি <PERSON>। দ্রুত সমাধানের জন্য এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
আমি একটি <PERSON> প্রতিষ্ঠানের সম্মেলন করতে চাই।,L0_Ham,banglabarta
আজকে কোনো কাজে যাব না।,L0_Ham,banglabarta
বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: <NRP>,L0_Ham,banglabarta
"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮,৭দিন: <URL>",S2_FakePromo,banglabarta
বাংলাদেশ নৌবাহিনীতে অফিসার ক্যাডেট পদে নিয়োগ চলছে । ভিজিট করুন: <URL>,S2_FakePromo,banglabarta
"Assalamualikum! 

<PERSON> Barite Boshe Kono Taka Investment Na Kore Taka Income <PERSON> Can? 
Tahole Amader Bot E Kaj korun.  Amader Bot E Apni Kono Investment Chara Income Korte Parben 

Bot Link :- <URL>",S6_PhishingLink,banglabarta
তোমার প্রিয় জায়গা কোথায়?,L0_Ham,banglabarta
"ফুটবল স্টার খেলে ১০,০০০ টাকা জিতুন প্রতি সপ্তাহে সপ্তাহে যোগাযোগ <URL>",S6_PhishingLink,banglabarta
শাকিব আল হাসানের সাথে একান্ত সাক্ষাতের সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। <PERSON> <URL>,S6_PhishingLink,banglabarta
"পূর্বাচল সংলগ্ন ভরাটকৃত রেডি প্লট, কাঠা সর্বনিম্ন ৪.৫লক্ষ
<DATE_TIME>",S2_FakePromo,banglabarta
অ্যাপল আইফোন ১২ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: <PHONE_NUMBER>,S3_LotteryPrize,banglabarta
শাকিব আল হাসানের সাথে একান্ত সাক্ষাতকারের সুযোগ পেতে বেটিং করুন। <PERSON> ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
মেসেঞ্জার গ্রুপে পোল দিলে তো হয়। সবাই কি নেই ওই গ্রুপে?,L0_Ham,banglabarta
"প্রো-লেভেল ৳৫৫ <PERSON>,৩০দিন: <URL>",S2_FakePromo,banglabarta
সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
আমাকে দ্রুত কল দিন <PHONE_NUMBER> এই <LOCATION>।,L0_Ham,banglabarta
"জানুয়ারী-২৪
<NRP>
খরচ:
ডেটা:0৳
ভয়েস:23৳
অন্যান্য:1৳",S2_FakePromo,banglabarta
সুপ্রভাত!,L0_Ham,banglabarta
"আপনার মতো হোক না, <DATE_TIME>।",L0_Ham,banglabarta
